assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
533671,137943,Ateuchus romani,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchus,romani,,,,"(Boucomont, 1927)",Data Deficient,,3.1,Unknown,Global
533895,137954,Canthon virens,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,virens,,,,"Mannerheim, 1829",Least Concern,,3.1,Unknown,Global
533951,137958,Canthidium aterrimum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,aterrimum,,,,"Harold, 1867",Data Deficient,,3.1,Unknown,Global
533965,137959,Besourenga horacioi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Besourenga,horacioi,,,,"(Martínez, 1967)",Least Concern,,3.1,Unknown,Global
534228,137974,Canthon tetraodon,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,tetraodon,,,,"Blanchard, 1846",Least Concern,,3.1,Unknown,Global
534301,137979,Cryptocanthon medinae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Cryptocanthon,medinae,,,,"Cook, 2002",Data Deficient,,3.1,Unknown,Global
534315,137980,Isocopris tarsalis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Isocopris,tarsalis,,,,"Luederwaldt, 1931",Least Concern,,3.1,Unknown,Global
534385,137985,Dichotomius podalirius,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,podalirius,,,,"(Felsche, 1901)",Least Concern,,3.1,Unknown,Global
534399,137986,Canthidium deplanatum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,deplanatum,,,,"Balthasar, 1939",Data Deficient,,3.1,Unknown,Global
534455,137990,Uroxys catharinensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Uroxys,catharinensis,,,,"Balthasar, 1966",Data Deficient,,3.1,Unknown,Global
534609,138001,Deltochilum guyanense,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Deltochilum,guyanense,,,,"Paulian, 1933",Least Concern,,3.1,Unknown,Global
534715,138009,Canthon septemmaculatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,septemmaculatus,,,,"Latreille, 1811",Least Concern,,3.1,Unknown,Global
534799,138015,Dichotomius tristis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,tristis,,,,"(Luederwaldt, 1924)",Least Concern,,3.1,Unknown,Global
534841,138018,Canthidium glabricolle,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,glabricolle,,,,"Harold, 1867",Data Deficient,,3.1,Unknown,Global
535083,138033,Gromphas amazonica,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Gromphas,amazonica,,,,"Bates, 1870",Least Concern,,3.1,Unknown,Global
535247,138041,Oxysternon pteroderum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Oxysternon,pteroderum,,,,"Nevinson, 1892",Near Threatened,,3.1,Unknown,Global
535275,138043,Phanaeus sororibispinus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Phanaeus,sororibispinus,,,,"Edmonds &amp; Zidek, 2012",Least Concern,,3.1,Unknown,Global
535415,138053,Canthon sordidus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,sordidus,,,,"Harold, 1868",Least Concern,,3.1,Unknown,Global
535566,138061,Canthon mutabilis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,mutabilis,,,,"Lucas, 1857",Least Concern,,3.1,Unknown,Global
535622,138065,Ateuchus ecuadorensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchus,ecuadorensis,,,,"(Boucomont, 1928)",Data Deficient,,3.1,Unknown,Global
535916,138086,Canthon vulcanoae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,vulcanoae,,,,"Pereira &amp; Martinez, 1956",Data Deficient,,3.1,Unknown,Global
535958,138089,Canthidium metallicum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,metallicum,,,,"Harold, 1867",Data Deficient,,3.1,Unknown,Global
536070,138098,Deltochilum brasiliense,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Deltochilum,brasiliense,,,,"Castelnau, 1840",Least Concern,,3.1,Unknown,Global
536154,138104,Anomiopus soledari,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,soledari,,,,"Canhedo, 2004",Data Deficient,,3.1,Unknown,Global
536340,138120,Canthon angularis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,angularis,,,,"Harold, 1868",Least Concern,,3.1,Unknown,Global
536558,138136,Deltochilum peruanum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Deltochilum,peruanum,,,,"Paulian, 1938",Least Concern,,3.1,Unknown,Global
537059,138150,Dichotomius calcaratus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,calcaratus,,,,"Arrow, 1913",Least Concern,,3.1,Unknown,Global
537101,138153,Hansreia affinis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Hansreia,affinis,,,,"(Fabricius, 1801)",Least Concern,,3.1,Unknown,Global
537115,138154,Uroxys angulicollis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Uroxys,angulicollis,,,,"(Boheman, 1858)",Data Deficient,,3.1,Unknown,Global
537213,138161,Cryptocanthon altus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Cryptocanthon,altus,,,,"Howden, 1976",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
537235,138163,Uroxys dilaticollis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Uroxys,dilaticollis,,,,"(Blanchard, 1846)",Least Concern,,3.1,Unknown,Global
537291,138167,Canthidium guyanense,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,guyanense,,,,"Boucomont, 1928",Least Concern,,3.1,Unknown,Global
537375,138173,Scatimus simulator,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scatimus,simulator,,,,"Martinez, 1988",Least Concern,,3.1,Unknown,Global
537445,138178,Onoreidium howdeni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onoreidium,howdeni,,,,"(Ferreira &amp; Galileo, 1993)",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
537487,138181,Canthon orfilai,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,orfilai,,,,"Martinez, 1949",Least Concern,,3.1,Unknown,Global
537725,138198,Dichotomius punctulatipennis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,punctulatipennis,,,,"(Luederwaldt, 1930)",Least Concern,,3.1,Unknown,Global
538104,138219,Anomiopus gracilis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,gracilis,,,,"Canhedo, 2006",Data Deficient,,3.1,Unknown,Global
538154,138223,Canthidium nitidum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,nitidum,,,,"(Blanchard, 1846)",Data Deficient,,3.1,Unknown,Global
538322,138235,Anomiopus lacordairei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,lacordairei,,,,"(Waterhouse, 1891)",Data Deficient,,3.1,Unknown,Global
538445,138238,Anomiopus virescens,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,virescens,,,,"(Westwood, 1842)",Least Concern,,3.1,Unknown,Global
538459,138239,Dichotomius fallax,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,fallax,,,,"(Harold, 1880)",Data Deficient,,3.1,Unknown,Global
538543,138245,Ateuchus puncticolle,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchus,puncticolle,,,,"(Harold, 1867)",Least Concern,,3.1,Unknown,Global
538557,138246,Canthidium opacum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,opacum,,,,"Balthasar, 1939",Data Deficient,,3.1,Unknown,Global
538618,138249,Canthidium haagi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,haagi,,,,"Harold, 1867",Data Deficient,,3.1,Unknown,Global
538660,138252,Cryptocanthon foveatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Cryptocanthon,foveatus,,,,"Cook, 2002",Near Threatened,,3.1,Unknown,Global
538744,138258,Canthon lunatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,lunatus,,,,"Schmidt, 1922",Least Concern,,3.1,Unknown,Global
538828,138264,Scybalocanthon sexspilotus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scybalocanthon,sexspilotus,,,,"(Guérin-Méneville, 1855)",Least Concern,,3.1,Unknown,Global
539144,138287,Anomiopus caputipilus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,caputipilus,,,,"Canhedo, 2004",Data Deficient,,3.1,Unknown,Global
539292,138298,Canthidium viridiobscurum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,viridiobscurum,,,,"Boucomont, 1928",Data Deficient,,3.1,Unknown,Global
539342,138302,Canthon deplanatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,deplanatus,,,,"Harold, 1868",Least Concern,,3.1,Unknown,Global
539532,138311,Malagoniella chalybaea,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Malagoniella,chalybaea,,,,"(Blanchard, 1846)",Least Concern,,3.1,Unknown,Global
539658,138320,Canthon triangularis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,triangularis,,,,"(Drury, 1770)",Least Concern,,3.1,Unknown,Global
539672,138321,Sulcophanaeus columbi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Sulcophanaeus,columbi,,,,"Macleay, 1819",Data Deficient,,3.1,Unknown,Global
539756,138327,Phanaeus prasinus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Phanaeus,prasinus,,,,"Harold, 1868",Least Concern,,3.1,Unknown,Global
539908,138332,Dichotomius problematicus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,problematicus,,,,"(Luederwaldt, 1924)",Data Deficient,,3.1,Unknown,Global
539980,138338,Sylvicanthon bridarollii,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Sylvicanthon,bridarollii,,,,"Martinez, 1949",Least Concern,,3.1,Unknown,Global
540208,138354,Dichotomius eucranioides,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,eucranioides,,,,"Pereira &amp; Andretta, 1955",Endangered,B2ab(iii),3.1,Unknown,Global
540222,138355,Cryptocanthon otonga,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Cryptocanthon,otonga,,,,"Cook, 2002",Data Deficient,,3.1,Unknown,Global
540460,138372,Pedaridium hirsutum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pedaridium,hirsutum,,,,"(Harold, 1859)",Vulnerable,D2,3.1,Unknown,Global
540474,138373,Ontherus obliquus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ontherus,obliquus,,,,"Génier, 1996",Least Concern,,3.1,Unknown,Global
540488,138374,Scatimus pacificus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scatimus,pacificus,,,,"Genier &amp; Kohlmann, 2003",Data Deficient,,3.1,Unknown,Global
540642,138385,Onthophagus compressus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,compressus,,,,"Guerin-Meneville, 1855",Data Deficient,,3.1,Unknown,Global
540656,138386,Sulcophanaeus auricollis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Sulcophanaeus,auricollis,,,,"(Harold, 1880)",Least Concern,,3.1,Unknown,Global
540796,138391,Canthon formosus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,formosus,,,,"Harold, 1868",Data Deficient,,3.1,Unknown,Global
540810,138392,Uroxys rugatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Uroxys,rugatus,,,,"Boucomont, 1928",Data Deficient,,3.1,Unknown,Global
540902,138399,Bdelyrus leptomerus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Bdelyrus,leptomerus,,,,"Cook, 1998",Data Deficient,,3.1,Unknown,Global
541044,138407,Canthon subhyalinus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,subhyalinus,,,,"Harold, 1867",Least Concern,,3.1,Unknown,Global
541207,138414,Canthon sericatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,sericatus,,,,"Schmidt, 1922",Data Deficient,,3.1,Unknown,Global
541299,138421,Scatimus onorei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scatimus,onorei,,,,"Genier &amp; Kohlmann, 2003",Data Deficient,,3.1,Unknown,Global
541488,138429,Onthophagus xanthomerus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,xanthomerus,,,,"Bates, 1887",Least Concern,,3.1,Unknown,Global
541843,138451,Deltochilum violetae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Deltochilum,violetae,,,,"(Martínez, 1991)",Data Deficient,,3.1,Unknown,Global
541857,138452,Paracanthon trichonotulus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Paracanthon,trichonotulus,,,,"Balthasar, 1938",Least Concern,,3.1,Unknown,Global
542338,138480,Bdelyrus iquitosensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Bdelyrus,iquitosensis,,,,"Cook, 2000",Data Deficient,,3.1,Unknown,Global
542610,138496,Canthon daguerrei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,daguerrei,,,,"Martinez, 1951",Least Concern,,3.1,Unknown,Global
542666,138500,Uroxys latesulcatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Uroxys,latesulcatus,,,,"Bates, 1891",Data Deficient,,3.1,Unknown,Global
542680,138501,Dendropaemon crenatostriatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dendropaemon,crenatostriatus,,,,"Felsche, 1909",Data Deficient,,3.1,Unknown,Global
542750,138506,Canthon rubrescens,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,rubrescens,,,,"Blanchard, 1846",Least Concern,,3.1,Unknown,Global
542820,138511,Canthidium bicolor,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,bicolor,,,,"Boucomont, 1928",Least Concern,,3.1,Unknown,Global
543185,138528,Cryptocanthon punctatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Cryptocanthon,punctatus,,,,"Cook, 2002",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
543269,138534,Scybalophagus rugosus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scybalophagus,rugosus,,,,"(Blanchard, 1846)",Least Concern,,3.1,Unknown,Global
543339,138539,Scybalocanthon nigriceps,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scybalocanthon,nigriceps,,,,"(Harold, 1868)",Least Concern,,3.1,Unknown,Global
543381,138542,Canthidium coerulescens,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,coerulescens,,,,"Balthasar, 1939",Data Deficient,,3.1,Unknown,Global
543716,138556,Coprophanaeus corythus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Coprophanaeus,corythus,,,,"(Harold, 1863)",Least Concern,,3.1,Unknown,Global
722547,155018,Sciades parkeri,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,ARIIDAE,Sciades,parkeri,,,,"(Traill, 1832)",Vulnerable,A2bd,3.1,Decreasing,Global
722731,155020,Anchoa walkeri,ANIMALIA,CHORDATA,CLUPEIFORMES,ACTINOPTERYGII,ENGRAULIDAE,Anchoa,walkeri,,,,"Baldwin &amp; Chang, 1970",Least Concern,,3.1,Unknown,Global
723579,155051,Microgobius tabogensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Microgobius,tabogensis,,,,"Meek &amp; Hildebrand, 1928",Least Concern,,3.1,Unknown,Global
723760,155080,Hyporhamphus roberti,ANIMALIA,CHORDATA,BELONIFORMES,ACTINOPTERYGII,HEMIRAMPHIDAE,Hyporhamphus,roberti,,,,"(Valenciennes, 1847)",Least Concern,,3.1,Unknown,Global
725623,155130,Caranx sexfasciatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Caranx,sexfasciatus,,,,"Quoy &amp; Gaimard, 1825",Least Concern,,3.1,Decreasing,Global
726254,155152,Lutjanus apodus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LUTJANIDAE,Lutjanus,apodus,,,,"(Walbaum, 1792)",Least Concern,,3.1,Decreasing,Global
728197,155259,Strongylura marina,ANIMALIA,CHORDATA,BELONIFORMES,ACTINOPTERYGII,BELONIDAE,Strongylura,marina,,,,"(Walbaum, 1792)",Least Concern,,3.1,Unknown,Global
739675,15602,Euryoryzomys lamia,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Euryoryzomys,lamia,,,,"(Thomas, 1901)",Vulnerable,"B2ab(i,iii)",3.1,Decreasing,Global
739967,156043,Pseudosuccinea columella,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,LYMNAEIDAE,Pseudosuccinea,columella,,,,"(Say, 1817)",Least Concern,,3.1,Increasing,Global
779119,158472,Pristimantis leucorrhinus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,leucorrhinus,,,,"Boano, Mazzotti &amp; Sindaco, 2008",Data Deficient,,3.1,Unknown,Global
788483,15873,Pagrus pagrus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SPARIDAE,Pagrus,pagrus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
795945,159775,Battus belus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Battus,belus,,,,"(Cramer, 1777)",Least Concern,,3.1,Unknown,Global
818970,160184,Protographium anaxilaus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Protographium,anaxilaus,,,,"(Felder &amp; Felder, 1865)",Least Concern,,3.1,Unknown,Global
836455,160495,Battus ingenuus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Battus,ingenuus,,,,"(Dyar, 1907)",Least Concern,,3.1,Unknown,Global
842729,160608,Libytheana carinenta,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Libytheana,carinenta,,,,"(Cramer, 1777)",Least Concern,,3.1,Unknown,Global
846007,160668,Danaus gilippus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Danaus,gilippus,,,,"(Cramer, 1775)",Least Concern,,3.1,Unknown,Global
857845,160859,Parides lysander,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Parides,lysander,,,,"(Cramer, 1775)",Least Concern,,3.1,Unknown,Global
863458,160936,Parides proneus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Parides,proneus,,,,"(Hübner, 1831)",Least Concern,,3.1,Unknown,Global
871762,161079,Battus crassus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Battus,crassus,,,,"(Cramer, 1777)",Least Concern,,3.1,Unknown,Global
873426,161102,Eurytides serville,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Eurytides,serville,,,,"(Godart, 1824)",Least Concern,,3.1,Unknown,Global
882795,161254,Vanessa virginiensis,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Vanessa,virginiensis,,,,"(Drury, 1773)",Least Concern,,3.1,Unknown,Global
886000,161331,Dactylobatus clarkii,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dactylobatus,clarkii,,,,"(Bigelow &amp; Schroeder, 1958)",Least Concern,,3.1,Stable,Global
887217,161373,Pseudobatos percellens,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINOBATIDAE,Pseudobatos,percellens,,,,"(Walbaum, 1792)",Endangered,A2cd,3.1,Decreasing,Global
887542,161378,Carcharhinus acronotus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,acronotus,,,,"(Poey, 1860)",Endangered,A2bd,3.1,Decreasing,Global
888243,161436,Myliobatis goodei,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,MYLIOBATIDAE,Myliobatis,goodei,,,,"Garman, 1885",Vulnerable,A2d,3.1,Decreasing,Global
888910,161443,Etmopterus pusillus,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,ETMOPTERIDAE,Etmopterus,pusillus,,,,"(Lowe, 1839)",Least Concern,,3.1,Stable,Global
889953,161517,Etmopterus lucifer,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,ETMOPTERIDAE,Etmopterus,lucifer,,,,"Jordan &amp; Snyder, 1902",Least Concern,,3.1,Unknown,Global
890179,161518,Mustelus norrisi,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Mustelus,norrisi,,,,"Springer, 1939",Near Threatened,A2bd,3.1,Decreasing,Global
890428,161524,Carcharhinus isodon,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,isodon,,,,"(Müller &amp; Henle, 1839)",Near Threatened,A2bd,3.1,Stable,Global
890724,161564,Carcharhinus altimus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,altimus,,,,"(Springer, 1950)",Near Threatened,A2d,3.1,Decreasing,Global
892763,161610,Dipturus teevani,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,teevani,,,,"(Bigelow &amp; Schroeder, 1951)",Least Concern,,3.1,Decreasing,Global
893530,161682,Cruriraja rugosa,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,GURGESIELLIDAE,Cruriraja,rugosa,,,,"Bigelow &amp; Schroeder, 1958",Least Concern,,3.1,Stable,Global
894216,161696,Alopias superciliosus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,ALOPIIDAE,Alopias,superciliosus,,,,"Lowe, 1841",Vulnerable,A2bd,3.1,Decreasing,Global
895848,161702,Rajella purpuriventralis,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Rajella,purpuriventralis,,,,"(Bigelow &amp; Schroeder, 1962)",Least Concern,,3.1,Stable,Global
896169,161731,Pteroplatytrygon violacea,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Pteroplatytrygon,violacea,,,,"(Bonaparte, 1832)",Least Concern,,3.1,Unknown,Global
896599,126710128,Mobula hypostoma,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,MOBULIDAE,Mobula,hypostoma,,,,"(Bancroft, 1831)",Endangered,A2cd+3d,3.1,Decreasing,Global
896981,161743,Pseudobatos lentiginosus,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINOBATIDAE,Pseudobatos,lentiginosus,,,,"(Garman, 1880)",Vulnerable,A2cd,3.1,Decreasing,Global
918906,162571,Octopus vulgaris,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,OCTOPODIDAE,Octopus,vulgaris,,,,"Cuvier, 1797",Least Concern,,3.1,Unknown,Global
919654,162573,Semirossia equalis,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Semirossia,equalis,,,,"(Voss, 1950)",Data Deficient,,3.1,Unknown,Global
922936,162587,Spirula spirula,ANIMALIA,MOLLUSCA,SPIRULIDA,CEPHALOPODA,SPIRULIDAE,Spirula,spirula,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
926074,162601,Austrorossia antillensis,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Austrorossia,antillensis,,,,"(Voss, 1955)",Least Concern,,3.1,Unknown,Global
928571,162614,Rossia tortugaensis,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Rossia,tortugaensis,,,,"Voss, 1956",Data Deficient,,3.1,Unknown,Global
928874,162616,Semirossia tenera,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Semirossia,tenera,,,,"(Verrill, 1880)",Least Concern,,3.1,Unknown,Global
949136,162719,Vosseledone charrua,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,MEGALELEDONIDAE,Vosseledone,charrua,,,,"Palacio, 1978",Data Deficient,,3.1,Unknown,Global
950548,162899,Amphitretus pelagicus,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,AMPHITRETIDAE,Amphitretus,pelagicus,,,,"Hoyle, 1885",Least Concern,,3.1,Unknown,Global
